Date,Open,High,Low,Close,,,Volume,Adj Close
7/27/2010,10525.28027,10578.33008,10494.86035,10537.69043,12.410157,1,180550000,10537.69043
7/26/2010,10424.16992,10526.79004,10414.40039,10525.42969,101.259766,1,178820000,10525.42969
7/23/2010,10321.16016,10441.9502,10287.48047,10424.62012,103.459961,1,200000000,10424.62012
7/22/2010,10121.80957,10363.24023,10121.80957,10322.29981,200.490235,1,202220000,10322.29981
7/21/2010,10226.01953,10265.54004,10065.5,10120.53027,-105.489258,0,203900000,10120.53027
7/20/2010,10151.48047,10236.40039,10007.75977,10229.95996,78.479492,1,194410000,10229.95996
7/19/2010,10098.12012,10187.28027,10073.67969,10154.42969,56.309571,1,176970000,10154.42969
7/16/2010,10356.2002,10356.2002,10079.58008,10097.90039,-258.299804,0,335060000,10097.90039
7/15/2010,10367.09961,10379.74023,10240.48047,10359.30957,-7.790039,0,210000000,10359.30957
7/14/2010,10370.95996,10400.09961,10303,10366.71973,-4.240234,0,208530000,10366.71973
7/13/2010,10217.54981,10407.82031,10217.54981,10363.01953,145.469726,1,179040000,10363.01953
7/12/2010,10199.24023,10220.28027,10146.49023,10216.26953,17.029297,1,131490000,10216.26953
7/9/2010,10138.99023,10201.76953,10118.41016,10198.03027,59.040039,1,134810000,10198.03027
7/8/2010,10019.25977,10139.86035,10019.25977,10138.99023,119.730468,1,192210000,10138.99023
7/7/2010,9743.620117,10026.59961,9736.700195,10018.28027,274.660156,1,219560000,10018.28027
7/6/2010,9686.480469,9858.129883,9659.009766,9743.620117,57.139648,1,261020000,9743.620117
7/2/2010,9732.530273,9770.870117,9614.320312,9686.480469,-46.049804,0,199570000,9686.480469
7/1/2010,9773.269531,9795.480469,9621.889648,9732.530273,-40.739258,0,262820000,9732.530273
6/30/2010,9868.339844,9908.919922,9753.839844,9774.019531,-94.320313,0,235090000,9774.019531
6/29/2010,10135.71973,10135.79981,9811.919922,9870.299805,-265.419922,0,290500000,9870.299805
6/28/2010,10143.04981,10201.92969,10101.41016,10138.51953,-4.530274,0,164100000,10138.51953
6/25/2010,10153.48047,10202.91016,10081.08008,10143.80957,-9.670899,0,434500000,10143.80957
6/24/2010,10297.08008,10298.05957,10128.84961,10152.79981,-144.280273,0,244440000,10152.79981
6/23/2010,10293.29981,10368.04004,10227.24023,10298.44043,5.140625,1,195100000,10298.44043
6/22/2010,10441.9502,10493.57031,10283.40039,10293.51953,-148.430664,0,175750000,10293.51953
6/21/2010,10452.45996,10594.16016,10395.54981,10442.41016,-10.049805,0,165190000,10442.41016
6/18/2010,10435,10483.44043,10424.49023,10450.63965,15.639648,1,338010000,10450.63965
6/17/2010,10409.98047,10441.2002,10319.21973,10434.16992,24.189453,1,181070000,10434.16992
6/16/2010,10404.24023,10429.03027,10332.59961,10409.45996,5.219727,1,165700000,10409.45996
6/15/2010,10192.40039,10408.32031,10192.40039,10404.76953,212.36914,1,203170000,10404.76953
6/14/2010,10211.83008,10328.66992,10186.20996,10190.88965,-20.94043,0,177920000,10190.88965
6/11/2010,10166.78027,10215.98047,10082.70996,10211.07031,44.290039,1,187890000,10211.07031
6/10/2010,9901.669922,10185.83008,9901.669922,10172.53027,270.860351,1,221730000,10172.53027
6/9/2010,9941.570312,10065.13965,9867.730469,9899.25,-42.320312,0,222680000,9899.25
6/8/2010,9812.94043,9953.660156,9757.549805,9939.980469,127.040039,1,259680000,9939.980469
6/7/2010,9931.75,9982.379883,9810.299805,9816.490234,-115.259766,0,222940000,9816.490234
6/4/2010,10249.61035,10249.69043,9889.879883,9931.969727,-317.640625,0,256600000,9931.969727
6/3/2010,10250.66992,10315.20996,10175.01953,10255.28027,4.610351,1,176870000,10255.28027
6/2/2010,10025.61035,10254.21973,10025.61035,10249.54004,223.929687,1,200850000,10249.54004
6/1/2010,10133.94043,10218.33008,10013.90039,10024.01953,-109.920899,0,221900000,10024.01953
5/28/2010,10258,10258,10095.90039,10136.62988,-121.370117,0,243720000,10136.62988
5/27/2010,9971.730469,10264.2002,9971.730469,10258.99023,287.259765,1,264770000,10258.99023
5/26/2010,10045.11035,10179.03027,9952.679688,9974.450195,-70.660157,0,316080000,9974.450195
5/25/2010,10061.42969,10061.66016,9774.480469,10043.75,-17.679688,0,316960000,10043.75
5/24/2010,10193.45996,10196.41016,10052.66992,10066.57031,-126.889649,0,211430000,10066.57031
5/21/2010,10063.92969,10198.53027,9918.820312,10193.38965,129.45996,1,438220000,10193.38965
5/20/2010,10440.20996,10440.20996,10065.36035,10068.00977,-372.200195,0,360350000,10068.00977
5/19/2010,10505.7002,10522.51953,10324.66016,10444.37012,-61.330078,0,266340000,10444.37012
5/18/2010,10625.4502,10718.86035,10482.2002,10510.9502,-114.5,0,246370000,10510.9502
5/17/2010,10616.98047,10660.96973,10436.05957,10625.83008,8.849609,1,221910000,10625.83008
5/14/2010,10780.67969,10780.75,10537.25,10620.16016,-160.519532,0,256500000,10620.16016
5/13/2010,10896.61035,10920.26953,10771.69043,10782.9502,-113.660157,0,201480000,10782.9502
5/12/2010,10742.15039,10909.08008,10742.15039,10896.91016,154.759765,1,196630000,10896.91016
5/11/2010,10780,10874.54004,10685.37988,10748.25977,-31.740234,0,223950000,10748.25977
5/10/2010,10386.17969,10835.16992,10386.03027,10785.13965,398.95996,1,313350000,10785.13965
5/7/2010,10519.41992,10579.12012,10241.23047,10380.42969,-138.990234,0,428730000,10380.42969
5/6/2010,10868.12012,10879.75977,9869.620117,10520.32031,-347.799805,0,459890000,10520.32031
5/5/2010,10918.40039,10946.79004,10814.83984,10866.83008,-51.570313,0,218830000,10866.83008
5/4/2010,11149.48047,11149.48047,10869.25,10926.76953,-222.710938,0,242100000,10926.76953
5/3/2010,11009.59961,11177.66992,11009.59961,11151.83008,142.230469,1,178080000,11151.83008
4/30/2010,11168.23047,11197.92969,10999.69043,11008.61035,-159.620117,0,255130000,11008.61035
4/29/2010,11045.63965,11197.32031,11041.63965,11167.32031,121.680664,1,194310000,11167.32031
4/28/2010,10988.87012,11078.51953,10965.37988,11045.26953,56.399414,1,236760000,11045.26953
4/27/2010,11203.66992,11218.86035,10973.16992,10991.99023,-211.679688,0,263400000,10991.99023
4/26/2010,11205.11035,11258.00977,11187.65039,11205.03027,-0.080079,0,191920000,11205.03027
4/23/2010,11132.17969,11205.63965,11105.65039,11204.28027,72.100585,1,207380000,11204.28027
4/22/2010,11119.78027,11149.86035,11016.40039,11134.29004,14.509766,1,214700000,11134.29004
4/21/2010,11116.91016,11153.71973,11071.33984,11124.91992,8.009766,1,188880000,11124.91992
4/20/2010,11093.11035,11146.08008,11081.46973,11117.05957,23.949218,1,175170000,11117.05957
4/19/2010,11018.36035,11095.29981,10977.84961,11092.04981,73.689453,1,214850000,11092.04981
4/16/2010,11143.66016,11153.79004,10973.91992,11018.66016,-125,0,373950000,11018.66016
4/15/2010,11122.95996,11154.54981,11096.2002,11144.57031,21.610351,1,203720000,11144.57031
4/14/2010,11020.7002,11125.21973,11020.62988,11123.11035,102.410157,1,223920000,11123.11035
4/13/2010,11006.71973,11038.91992,10947.76953,11019.41992,12.700195,1,183950000,11019.41992
4/12/2010,10996.75,11029.76953,10992.20996,11005.96973,9.219727,1,153960000,11005.96973
4/9/2010,10926.91992,11000.98047,10926.91992,10997.34961,70.429687,1,150660000,10997.34961
4/8/2010,10896.99023,10949.36035,10844.08984,10927.07031,30.080078,1,158930000,10927.07031
4/7/2010,10961.9502,10962.66016,10845.4502,10897.51953,-64.430664,0,187000000,10897.51953
4/6/2010,10972.49023,10987.37988,10927.51953,10969.99023,-2.5,0,159960000,10969.99023
4/5/2010,10927.4502,10988.05957,10923.96973,10973.54981,46.09961,1,139480000,10973.54981
4/1/2010,10857.30957,10956.38965,10857.30957,10927.07031,69.760742,1,159520000,10927.07031
3/31/2010,10907.33984,10907.41992,10832.83008,10856.62988,-50.709961,0,197060000,10856.62988
3/30/2010,10895.01953,10940.21973,10866.83008,10907.41992,12.400391,1,148810000,10907.41992
3/29/2010,10849.23047,10916.63965,10849.23047,10895.86035,46.629883,1,136710000,10895.86035
3/26/2010,10841.29004,10909.37988,10816.42969,10850.36035,9.070313,1,175490000,10850.36035
3/25/2010,10837.50977,10955.48047,10834.19043,10841.20996,3.700195,1,200330000,10841.20996
3/24/2010,10887.62012,10887.83984,10825.41992,10836.15039,-51.469726,0,195570000,10836.15039
3/23/2010,10787.17969,10893.88965,10784.75977,10888.83008,101.65039,1,189140000,10888.83008
3/22/2010,10741,10809.84961,10695.12988,10785.88965,44.889648,1,157200000,10785.88965
3/19/2010,10780,10819.90039,10694.21973,10741.98047,-38.019531,0,434190000,10741.98047
3/18/2010,10733.44043,10784,10728.15039,10779.16992,45.729492,1,153280000,10779.16992
3/17/2010,10686.36035,10767.98047,10686.36035,10733.66992,47.30957,1,194190000,10733.66992
3/16/2010,10642.53027,10693.99023,10621.90039,10685.98047,43.450196,1,227410000,10685.98047
3/15/2010,10623.41016,10644.19043,10570.50977,10642.15039,18.740235,1,160570000,10642.15039
3/12/2010,10611.76953,10644.9502,10594.83984,10624.69043,12.920899,1,166140000,10624.69043
3/11/2010,10560.98047,10611.83984,10507.16992,10611.83984,50.859375,1,150000000,10611.83984
3/10/2010,10560.12988,10601.79004,10526.51953,10567.33008,7.200195,1,186570000,10567.33008
3/9/2010,10552.24023,10612.59961,10533.92969,10564.37988,12.139649,1,219860000,10564.37988
3/8/2010,10563.78027,10587.74023,10542.38965,10552.51953,-11.260742,0,171780000,10552.51953
3/5/2010,10445.12988,10571.94043,10445.04981,10566.2002,121.070312,1,184270000,10566.2002
3/4/2010,10396.53027,10452.37988,10390.86035,10444.13965,47.609375,1,165740000,10444.13965
3/3/2010,10406.28027,10469.54004,10376.58008,10396.75977,-9.520507,0,183290000,10396.75977
3/2/2010,10404.16016,10456.91992,10389.42969,10405.98047,1.820313,1,217180000,10405.98047
3/1/2010,10326.09961,10413.99023,10326.09961,10403.79004,77.69043,1,173750000,10403.79004
2/26/2010,10321.41016,10353.4502,10272.29004,10325.25977,3.84961,1,282120000,10325.25977
2/25/2010,10366.59961,10366.67969,10185.83008,10321.03027,-45.569336,0,242550000,10321.03027
2/24/2010,10284,10393.50977,10283.92969,10374.16016,90.160156,1,181450000,10374.16016
2/23/2010,10383.16016,10411.12012,10267.83008,10282.41016,-100.75,0,190740000,10282.41016
2/22/2010,10402.42969,10433.63965,10368.9502,10383.37988,-19.049805,0,158440000,10383.37988
2/19/2010,10387.76953,10438.54981,10339.16992,10402.34961,14.580078,1,241750000,10402.34961
2/18/2010,10309.38965,10406.58008,10294.50977,10392.90039,83.510743,1,185310000,10392.90039
2/17/2010,10261.48047,10320.12988,10261.48047,10309.24023,47.759765,1,193270000,10309.24023
2/16/2010,10100.80957,10279.54004,10100.80957,10268.80957,168,1,234900000,10268.80957
2/12/2010,10137.23047,10137.38965,9983.820312,10099.13965,-38.090821,0,296510000,10099.13965
2/11/2010,10037.84961,10161.57031,9976.709961,10144.19043,106.340821,1,194470000,10144.19043
2/10/2010,10055.45996,10085.54004,9962.959961,10038.37988,-17.080078,0,178600000,10038.37988
2/9/2010,9910.280273,10139.42969,9910.05957,10058.63965,148.359375,1,236210000,10058.63965
2/8/2010,10005.42969,10028.55957,9904.089844,9908.389648,-97.04004,0,216270000,9908.389648
2/5/2010,10003.69043,10031.95996,9835.089844,10012.23047,8.540039,1,308320000,10012.23047
2/4/2010,10273.12012,10273.12012,9998.030273,10002.17969,-270.940429,0,304240000,10002.17969
2/3/2010,10291.73047,10307.2002,10231.92969,10270.54981,-21.180664,0,198940000,10270.54981
2/2/2010,10186.12988,10314.83984,10173.58984,10296.84961,110.719726,1,237140000,10296.84961
2/1/2010,10068.99023,10190.88965,10068.91016,10185.53027,116.540039,1,198430000,10185.53027
1/29/2010,10122.04004,10239.33984,10043.75,10067.33008,-54.709961,0,316900000,10067.33008
1/28/2010,10236.91992,10258.83008,10055.08008,10120.45996,-116.459961,0,240050000,10120.45996
1/27/2010,10194.29004,10255.05957,10104.36035,10236.16016,41.870117,1,262170000,10236.16016
1/26/2010,10195.34961,10285.12988,10155.59961,10194.29004,-1.05957,0,217300000,10194.29004
1/25/2010,10175.09961,10256.87012,10171.76953,10196.86035,21.760743,1,215330000,10196.86035
1/22/2010,10389.58008,10389.58008,10157.63965,10172.98047,-216.599609,0,323620000,10172.98047
1/21/2010,10603.91016,10614.94043,10374.69043,10389.87988,-214.030273,0,304290000,10389.87988
1/20/2010,10719.69043,10719.91992,10517.29981,10603.15039,-116.540039,0,203270000,10603.15039
1/19/2010,10608.37012,10729.88965,10591.96973,10725.42969,117.059571,1,192150000,10725.42969
1/15/2010,10706.99023,10709.94043,10561.05957,10609.65039,-97.339843,0,362930000,10609.65039
1/14/2010,10680.16016,10723.76953,10666.86035,10710.54981,30.389649,1,201320000,10710.54981
1/13/2010,10628.08984,10709.25977,10614.49023,10680.76953,52.679687,1,202810000,10680.76953
1/12/2010,10662.86035,10663.08008,10568.83984,10627.25977,-35.600586,0,256050000,10627.25977
1/11/2010,10620.30957,10676.23047,10591.58984,10663.99023,43.680664,1,182050000,10663.99023
1/8/2010,10606.40039,10619.40039,10554.33008,10618.19043,11.790039,1,172710000,10618.19043
1/7/2010,10571.11035,10612.37012,10505.20996,10606.86035,35.75,1,217390000,10606.86035
1/6/2010,10564.71973,10594.99023,10546.54981,10573.67969,8.959961,1,186040000,10573.67969
1/5/2010,10584.55957,10584.55957,10522.51953,10572.01953,-12.540039,0,188540000,10572.01953
1/4/2010,10430.69043,10604.96973,10430.69043,10583.95996,153.269531,1,179780000,10583.95996
12/31/2009,10548.50977,10555.00977,10423.12988,10428.04981,-120.459961,0,137940000,10428.04981
12/30/2009,10544.36035,10550.7002,10505.66016,10548.50977,4.149414,1,110160000,10548.50977
12/29/2009,10547.83008,10580.33008,10544.28027,10545.41016,-2.419922,0,92890000,10545.41016
12/28/2009,10517.91016,10551.61035,10506.33984,10547.08008,29.169922,1,102010000,10547.08008
12/24/2009,10467.12012,10522.05957,10461.67969,10520.08984,52.969727,1,52670000,10520.08984
12/23/2009,10464.32031,10492.05957,10437.79981,10466.44043,2.120118,1,112460000,10466.44043
12/22/2009,10414.66992,10479.82031,10414.58984,10464.92969,50.259766,1,135080000,10464.92969
12/21/2009,10330.09961,10458.04981,10329.79981,10414.13965,84.040039,1,164470000,10414.13965
12/18/2009,10309.38965,10372.34961,10263.90039,10328.88965,19.5,1,480080000,10328.88965
12/17/2009,10439.99023,10440.05957,10307.95996,10308.25977,-131.730468,0,198860000,10308.25977
12/16/2009,10449.80957,10509.96973,10427.58984,10441.12012,-8.689453,0,208310000,10441.12012
12/15/2009,10499.30957,10499.30957,10426.69043,10452,-47.30957,0,187560000,10452
12/14/2009,10471.28027,10514.66016,10471.28027,10501.04981,29.769532,1,154360000,10501.04981
12/11/2009,10403.41016,10484.04981,10400.08008,10471.5,68.089844,1,179970000,10471.5
12/10/2009,10336,10444.59961,10335.76953,10405.83008,69.830078,1,195910000,10405.83008
12/9/2009,10282.84961,10342.26953,10235.62988,10337.04981,54.200196,1,188610000,10337.04981
12/8/2009,10385.41992,10385.65039,10249.83984,10285.96973,-99.450195,0,221770000,10285.96973
12/7/2009,10386.86035,10443.16016,10360.17969,10390.11035,3.25,1,196580000,10390.11035
12/4/2009,10368.57031,10516.7002,10311.80957,10388.90039,20.330079,1,460660000,10388.90039
12/3/2009,10455.62988,10507.62988,10350.04981,10366.15039,-89.479492,0,243970000,10366.15039
12/2/2009,10470.44043,10513.51953,10421.46973,10452.67969,-17.760742,0,159500000,10452.67969
12/1/2009,10343.82031,10501.28027,10343.44043,10471.58008,127.759766,1,190220000,10471.58008
11/30/2009,10309.76953,10364.33984,10263.29004,10344.83984,35.070313,1,223580000,10344.83984
11/27/2009,10452.23047,10452.23047,10231.25,10309.91992,-142.310547,0,130290000,10309.91992
11/25/2009,10432.95996,10481.48047,10420.94043,10464.40039,31.44043,1,130080000,10464.40039
11/24/2009,10451.25,10453.96973,10359.58008,10433.70996,-17.540039,0,163750000,10433.70996
11/23/2009,10320.12988,10495.61035,10320.04981,10450.9502,130.820312,1,182350000,10450.9502
11/20/2009,10327.91016,10342.71973,10271.67969,10318.16016,-9.75,0,230430000,10318.16016
11/19/2009,10425.33008,10425.33008,10256.11035,10332.44043,-92.889648,0,196250000,10332.44043
11/18/2009,10426.26953,10432.66016,10360.09961,10426.30957,0.040039,1,166340000,10426.30957
11/17/2009,10404.76953,10438.16992,10361.99023,10437.41992,32.650391,1,158320000,10437.41992
11/16/2009,10267.53027,10434.24023,10267.4502,10406.95996,139.429688,1,202570000,10406.95996
11/13/2009,10197.84961,10305.69043,10192.03027,10270.46973,72.620118,1,167280000,10270.46973
11/12/2009,10289.82031,10321.63965,10171.24023,10197.46973,-92.350585,0,183810000,10197.46973
11/11/2009,10247.41992,10341.96973,10246.13965,10291.25977,43.839844,1,166920000,10291.25977
11/10/2009,10223.00977,10260.79981,10197.69043,10246.96973,23.959961,1,193950000,10246.96973
11/9/2009,10020.62012,10228.23047,10020.62012,10226.94043,206.320313,1,227470000,10226.94043
11/6/2009,10001.34961,10044.5,9936.80957,10023.41992,22.070313,1,181010000,10023.41992
11/5/2009,9807.799805,10013.07031,9807.799805,10005.95996,198.160156,1,211040000,10005.95996
11/4/2009,9767.299805,9928.040039,9767.139648,9802.139648,34.839843,1,224130000,9802.139648
11/3/2009,9787.469727,9787.469727,9703.889648,9771.910156,-15.559571,0,231520000,9771.910156
11/2/2009,9712.129883,9858.589844,9678.950195,9789.44043,77.310547,1,242460000,9789.44043
10/30/2009,9961.519531,9962.129883,9684.540039,9712.730469,-248.789062,0,327980000,9712.730469
10/29/2009,9762.910156,9969.910156,9759.129883,9962.580078,199.669922,1,248950000,9962.580078
10/28/2009,9881.110352,9902.419922,9758.080078,9762.69043,-118.419922,0,257370000,9762.69043
10/27/2009,9868.339844,9947.540039,9837.959961,9882.169922,13.830078,1,237060000,9882.169922
10/26/2009,9972.330078,10072.32031,9849.450195,9867.959961,-104.370117,0,270050000,9867.959961
10/23/2009,10099.90039,10109.57031,9932.5,9972.179688,-127.720703,0,305670000,9972.179688
10/22/2009,9946.179688,10105.19043,9916.780273,10081.30957,135.129882,1,231900000,10081.30957
10/21/2009,10038.83984,10119.46973,9943.759766,9949.360352,-89.479492,0,251050000,9949.360352
10/20/2009,10092.41992,10098.38965,9992.80957,10041.48047,-50.939453,0,214500000,10041.48047
10/19/2009,9996.669922,10117.95996,9995.150391,10092.19043,95.520508,1,186240000,10092.19043
10/16/2009,10061.36035,10061.66016,9939.910156,9995.910156,-65.450196,0,307770000,9995.910156
10/15/2009,10014.87988,10062.94043,9977.469727,10062.94043,48.060547,1,252480000,10062.94043
10/14/2009,9873.549805,10027.73047,9873.480469,10015.86035,142.310547,1,284810000,10015.86035
10/13/2009,9883.980469,9895.089844,9815.05957,9871.05957,-12.920899,0,211510000,9871.05957
10/12/2009,9865.240234,9931.820312,9849.370117,9885.799805,20.559571,1,158850000,9885.799805
10/9/2009,9786.040039,9865.009766,9764.879883,9864.94043,78.900391,1,161120000,9864.94043
10/8/2009,9728.219727,9836.669922,9728.070312,9786.870117,58.65039,1,209580000,9786.870117
10/7/2009,9725.69043,9740.320312,9675.620117,9725.580078,-0.110352,0,167650000,9725.580078
10/6/2009,9601.259766,9774.320312,9601.259766,9731.25,129.990234,1,206020000,9731.25
10/5/2009,9488.730469,9625.05957,9481.089844,9599.75,111.019531,1,173850000,9599.75
10/2/2009,9507.620117,9524.780273,9430.080078,9487.669922,-19.950195,0,219750000,9487.669922
10/1/2009,9711.599609,9711.669922,9500.370117,9509.280273,-202.319336,0,266990000,9509.280273
9/30/2009,9741.830078,9776.820312,9608.589844,9712.280273,-29.549805,0,268390000,9712.280273
9/29/2009,9789.740234,9834.480469,9739.110352,9742.200195,-47.540039,0,154000000,9742.200195
9/28/2009,9663.230469,9823.669922,9663.230469,9789.360352,126.129883,1,163780000,9789.360352
9/25/2009,9706.679688,9735.929688,9641.009766,9665.19043,-41.489258,0,189350000,9665.19043
9/24/2009,9749.990234,9805.389648,9666.030273,9707.44043,-42.549804,0,201890000,9707.44043
9/23/2009,9830.629883,9917.990234,9740.839844,9748.549805,-82.080078,0,233330000,9748.549805
9/22/2009,9779.610352,9843.400391,9771.910156,9829.870117,50.259765,1,194620000,9829.870117
9/21/2009,9818.610352,9818.69043,9725.879883,9778.860352,-39.75,0,172830000,9778.860352
9/18/2009,9784.75,9847.709961,9784.679688,9820.200195,35.450195,1,424930000,9820.200195
9/17/2009,9789.820312,9854.580078,9749.459961,9783.919922,-5.90039,0,225470000,9783.919922
9/16/2009,9683.709961,9799.719727,9679.179688,9791.709961,108,1,241270000,9791.709961
9/15/2009,9626.419922,9713.709961,9580.929688,9683.410156,56.990234,1,224030000,9683.410156
9/14/2009,9598.080078,9631.110352,9535.959961,9626.799805,28.719727,1,196480000,9626.799805
9/11/2009,9625.44043,9649.849609,9571.55957,9605.410156,-20.030274,0,196760000,9605.410156
9/10/2009,9546.540039,9633,9508.219727,9627.480469,80.94043,1,234130000,9627.480469
9/9/2009,9496.589844,9577.219727,9476.179688,9547.219727,50.629883,1,190820000,9547.219727
9/8/2009,9440.129883,9511.019531,9439.980469,9497.339844,57.209961,1,202370000,9497.339844
9/4/2009,9345.360352,9445.719727,9321.629883,9441.269531,95.909179,1,152400000,9441.269531
9/3/2009,9282.030273,9350.269531,9252.929688,9344.610352,62.580079,1,168750000,9344.610352
9/2/2009,9306.209961,9330.929688,9262.299805,9280.669922,-25.540039,0,175200000,9280.669922
9/1/2009,9492.320312,9557.950195,9292.080078,9310.599609,-181.720703,0,267680000,9310.599609
8/31/2009,9542.910156,9543.05957,9436.129883,9496.280273,-46.629883,0,201600000,9496.280273
8/28/2009,9582.740234,9630.200195,9495.980469,9544.200195,-38.540039,0,205770000,9544.200195
8/27/2009,9541.629883,9609.719727,9459.400391,9580.629883,39,1,163980000,9580.629883
8/26/2009,9538.610352,9582.969727,9485.780273,9543.519531,4.909179,1,154660000,9543.519531
8/25/2009,9509.209961,9620,9508.980469,9539.290039,30.080078,1,173890000,9539.290039
8/24/2009,9506.179688,9587.730469,9486.230469,9509.280273,3.100585,1,190590000,9509.280273
8/21/2009,9347.860352,9519.110352,9347.25,9505.959961,158.099609,1,293530000,9505.959961
8/20/2009,9278.549805,9363.950195,9267.969727,9350.049805,71.5,1,151740000,9350.049805
8/19/2009,9208.679688,9313.089844,9131.94043,9279.160156,70.480468,1,176910000,9279.160156
8/18/2009,9134.360352,9233.509766,9134.360352,9217.94043,83.580078,1,158530000,9217.94043
8/17/2009,9313.849609,9313.849609,9116.519531,9135.339844,-178.509765,0,207100000,9135.339844
8/14/2009,9398.040039,9401.969727,9232.830078,9321.400391,-76.639648,0,172780000,9321.400391
8/13/2009,9362.290039,9406.5,9305.30957,9398.19043,35.900391,1,145620000,9398.19043
8/12/2009,9236.05957,9424.110352,9221.019531,9361.610352,125.550782,1,197420000,9361.610352
8/11/2009,9334.330078,9334.330078,9216.879883,9241.450195,-92.879883,0,171380000,9241.450195
8/10/2009,9368.410156,9371.959961,9290.339844,9337.950195,-30.459961,0,161370000,9337.950195
8/7/2009,9258.450195,9437.709961,9258.450195,9370.070312,111.620117,1,216600000,9370.070312
8/6/2009,9277.19043,9325.110352,9208.799805,9256.259766,-20.930664,0,244450000,9256.259766
8/5/2009,9315.360352,9318.080078,9206.450195,9280.969727,-34.390625,0,236610000,9280.969727
8/4/2009,9285.049805,9321.099609,9250.740234,9320.19043,35.140625,1,195990000,9320.19043
8/3/2009,9173.650391,9298.429688,9173.650391,9286.55957,112.909179,1,221690000,9286.55957
7/31/2009,9154.610352,9218.769531,9133.450195,9171.610352,17,1,265570000,9171.610352
7/30/2009,9072.839844,9246.429688,9072.610352,9154.459961,81.620117,1,232410000,9154.459961
7/29/2009,9092.339844,9094.830078,9014.19043,9070.719727,-21.620117,0,190510000,9070.719727
7/28/2009,9106.919922,9124.910156,9007.469727,9096.719727,-10.200195,0,198270000,9096.719727
7/27/2009,9093.089844,9123.400391,9034.519531,9108.509766,15.419922,1,176830000,9108.509766
7/24/2009,9066.110352,9100.879883,9007.389648,9093.240234,27.129882,1,214310000,9093.240234
7/23/2009,8882.30957,9096.719727,8866.44043,9069.290039,186.980469,1,274760000,9069.290039
7/22/2009,8912.389648,8949.799805,8860.320312,8881.259766,-31.129882,0,199010000,8881.259766
7/21/2009,8848.150391,8927.129883,8811.269531,8915.94043,67.790039,1,218910000,8915.94043
7/20/2009,8746.049805,8854.799805,8745.900391,8848.150391,102.100586,1,213730000,8848.150391
7/17/2009,8711.889648,8754.290039,8674.410156,8743.94043,32.050782,1,301410000,8743.94043
7/16/2009,8612.660156,8739.549805,8584.400391,8711.820312,99.160156,1,216580000,8711.820312
7/15/2009,8363.950195,8628.230469,8363.950195,8616.209961,252.259766,1,305000000,8616.209961
7/14/2009,8331.370117,8361.230469,8285.200195,8359.490234,28.120117,1,189170000,8359.490234
7/13/2009,8146.52002,8331.679688,8130.419922,8331.679688,185.159668,1,253520000,8331.679688
7/10/2009,8182.490234,8183.850098,8093.310059,8146.52002,-35.970214,0,174260000,8146.52002
7/9/2009,8179.009766,8228.669922,8145.310059,8183.169922,4.160156,1,192660000,8183.169922
7/8/2009,8163.600098,8219.519531,8087.189941,8178.410156,14.810058,1,325250000,8178.410156
7/7/2009,8324.950195,8326.30957,8154.379883,8163.600098,-161.350097,0,210880000,8163.600098
7/6/2009,8280.740234,8327.969727,8205.990234,8324.870117,44.129883,1,206900000,8324.870117
7/2/2009,8503,8503.230469,8280.740234,8280.740234,-222.259766,0,157800000,8280.740234
7/1/2009,8447.530273,8580.469727,8447.530273,8504.05957,56.529297,1,184600000,8504.05957
6/30/2009,8528.929688,8560.44043,8393.950195,8447,-81.929688,0,233340000,8447
6/29/2009,8440.129883,8533.230469,8429.089844,8529.379883,89.25,1,216480000,8529.379883
6/26/2009,8468.540039,8468.769531,8401.360352,8438.389648,-30.150391,0,307640000,8438.389648
6/25/2009,8299.25,8490.459961,8259.429688,8472.400391,173.150391,1,222540000,8472.400391
6/24/2009,8323.509766,8428.410156,8259.879883,8299.860352,-23.649414,0,189430000,8299.860352
6/23/2009,8340.44043,8370.900391,8286.410156,8322.910156,-17.530274,0,237150000,8322.910156
6/22/2009,8538.519531,8538.830078,8334.549805,8339.009766,-199.509765,0,291240000,8339.009766
6/19/2009,8556.959961,8616.589844,8496.730469,8539.730469,-17.229492,0,528710000,8539.730469
6/18/2009,8496.730469,8590.519531,8475.120117,8555.599609,58.86914,1,220050000,8555.599609
6/17/2009,8504.360352,8563.009766,8461.290039,8497.179688,-7.180664,0,237870000,8497.179688
6/16/2009,8612.44043,8643.650391,8499.379883,8504.669922,-107.770508,0,240690000,8504.669922
6/15/2009,8798.5,8798.5,8577.900391,8612.129883,-186.370117,0,230220000,8612.129883
6/12/2009,8770.009766,8805.530273,8716.730469,8799.259766,29.25,1,164020000,8799.259766
6/11/2009,8736.230469,8877.929688,8736.230469,8770.919922,34.689453,1,249900000,8770.919922
6/10/2009,8763.660156,8834.929688,8639.950195,8739.019531,-24.640625,0,219920000,8739.019531
6/9/2009,8764.830078,8803.259766,8725.120117,8763.05957,-1.770508,0,187930000,8763.05957
6/8/2009,8759.349609,8823.969727,8633.070312,8764.490234,5.140625,1,189630000,8764.490234
6/5/2009,8751.75,8839.400391,8700.410156,8763.129883,11.379883,1,254970000,8763.129883
6/4/2009,8675.280273,8751.25,8634.570312,8750.240234,74.959961,1,237800000,8750.240234
6/3/2009,8740.070312,8740.389648,8598.379883,8675.240234,-64.830078,0,252160000,8675.240234
